Opponent's deck,Player's deck,Crowns taken,Win
"['Firecracker', 'Lumberjack', 'Balloon', 'Bowler', 'Bomb Tower', 'Arrows', 'Skeleton Army', 'Electro Wizard']","['Mortar', 'Knight', 'Skeleton Barrel', 'Spear Goblins', 'The Log', 'Goblin Gang', 'Little Prince', 'Fireball']","[1, 0]",1
"['Knight', 'Skeletons', 'Cannon', 'Earthquake', 'Hog Rider', 'The Log', 'Musketeer', 'Ice Spirit']","['Mortar', 'Skeletons', 'Miner', 'Little Prince', 'Poison', 'Minions', 'Royal Delivery', 'The Log']","[0, 1]",0
"['Archers', 'Goblins', 'Ice Spirit', 'Fire Spirit', 'X-Bow', 'Elixir Collector', 'The Log', 'Little Prince']","['Arrows', 'Mini P.E.K.K.A', 'Barbarian Barrel', 'Dark Prince', 'Lightning', 'Mega Minion', 'Night Witch', 'Electro Giant']","[0, 1]",0
"['Firecracker', 'Elite Barbarians', 'Miner', 'Skeleton Barrel', 'Tombstone', 'Dart Goblin', 'Bats', 'Mega Knight']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[0, 3]",0
"['Firecracker', 'Knight', 'Bats', 'Wall Breakers', 'Skeleton Barrel', 'Guards', 'Miner', 'Mega Knight']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[0, 1]",0
"['Firecracker', 'Mini P.E.K.K.A', 'Mighty Miner', 'Inferno Dragon', 'Inferno Tower', 'Phoenix', 'Arrows', 'Goblin Drill']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[1, 0]",1
"['Firecracker', 'Skeleton Army', 'Fireball', 'Electro Dragon', 'Hog Rider', 'Mini P.E.K.K.A', 'Inferno Dragon', 'Zap']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[1, 0]",1
"['Firecracker', 'Inferno Dragon', 'Hog Rider', 'Ice Golem', 'Skeletons', 'The Log', 'Fireball', 'Minions']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[0, 1]",0
"['Firecracker', 'Ice Spirit', 'Barbarian Barrel', 'Giant Snowball', 'Hog Rider', 'Hunter', 'Archer Queen', 'Mega Knight']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[3, 0]",1
"['Royal Recruits', 'Mega Knight', 'Firecracker', 'Arrows', 'Mini P.E.K.K.A', 'The Log', 'Little Prince', 'P.E.K.K.A']","['Mortar', 'Skeletons', 'Miner', 'Little Prince', 'Poison', 'Minions', 'Royal Delivery', 'The Log']","[0, 1]",0
"['Royal Giant', 'Firecracker', 'Royal Delivery', 'Fire Spirit', 'Bowler', 'Baby Dragon', 'Freeze', 'Goblin Drill']","['Mortar', 'Skeletons', 'Miner', 'Little Prince', 'Poison', 'Minions', 'Royal Delivery', 'The Log']","[0, 1]",0
"['Skeletons', 'Bats', 'Giant Skeleton', 'Little Prince', 'Skeleton Barrel', 'Skeleton Dragons', 'Tornado', 'Clone']","['Knight', 'Tombstone', 'Barbarian Barrel', 'Baby Dragon', 'Tornado', 'Graveyard', 'Poison', 'Ice Wizard']","[1, 0]",1
"['Royal Giant', 'Mother Witch', 'Phoenix', 'Fireball', 'Skeleton King', 'Fisherman', 'Tombstone', 'The Log']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[1, 2]",0
"['Lightning', 'Fisherman', 'Arrows', 'Hunter', 'Golem', 'Night Witch', 'Skeleton Army', 'Mini P.E.K.K.A']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[3, 1]",1
"['Tornado', 'Skeleton Army', 'Inferno Dragon', 'Magic Archer', 'Mini P.E.K.K.A', 'Zap', 'Firecracker', 'Dart Goblin']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[0, 1]",0
"['Knight', 'Royal Recruits', 'Furnace', 'The Log', 'Bomber', 'Firecracker', 'Royal Ghost', 'Royal Hogs']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[2, 1]",1
"['Firecracker', 'Balloon', 'Skeleton Army', 'Electro Wizard', 'Mirror', 'Witch', 'Inferno Dragon', 'Mega Knight']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'Arrows']","[1, 0]",1
"['Firecracker', 'Inferno Dragon', 'Elite Barbarians', 'Goblins', 'Hog Rider', 'Arrows', 'Cannon', 'Valkyrie']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'The Log']","[1, 0]",1
"['Firecracker', 'Wall Breakers', 'Knight', 'The Log', 'Cannon', 'Miner', 'Fireball', 'Goblins']","['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'The Log']","[1, 0]",1
"['Skeletons', 'Skeleton Army', 'Electro Wizard', 'The Log', 'Lumberjack', 'Inferno Tower', 'Bats', 'Balloon']","['Royal Giant', 'Musketeer', 'Arrows', 'Valkyrie', 'Tesla', 'Skeleton Army', 'Mini P.E.K.K.A', 'Poison']","[1, 0]",1
"['Royal Giant', 'Musketeer', 'Arrows', 'Valkyrie', 'Tesla', 'Skeleton Army', 'Mini P.E.K.K.A', 'Poison']","['Knight', 'Royal Giant', 'Fisherman', 'Phoenix', 'Little Prince', 'Fireball', 'The Log', 'Electro Spirit']","[2, 1]",1
"['Firecracker', 'Mighty Miner', 'Skeleton Army', 'Lumberjack', 'Inferno Dragon', 'Inferno Tower', 'Royal Hogs', 'The Log']","['Knight', 'Royal Giant', 'Fisherman', 'Phoenix', 'Little Prince', 'Fireball', 'The Log', 'Electro Spirit']","[1, 0]",1
"['Bomber', 'Knight', 'Rage', 'Goblin Giant', 'Minions', 'Mini P.E.K.K.A', 'Arrows', 'Sparky']","['Barbarians', 'Bats', 'Goblin Giant', 'Sparky', 'Little Prince', 'Goblins', 'Arrows', 'Rage']","[0, 1]",0
"['Firecracker', 'Knight', 'The Log', 'Goblins', 'Fire Spirit', 'Ice Spirit', 'Elixir Collector', 'X-Bow']","['Barbarians', 'Bats', 'Goblin Giant', 'Sparky', 'Little Prince', 'Goblins', 'Arrows', 'Rage']","[0, 1]",0
"['Knight', 'Skeletons', 'Golem', 'Tornado', 'Little Prince', 'Electro Dragon', 'Battle Healer', 'Elixir Collector']","['Barbarians', 'Bats', 'Goblin Giant', 'Sparky', 'Little Prince', 'Goblins', 'Arrows', 'Rage']","[0, 1]",0
"['Knight', 'Bomber', 'Skeleton Dragons', 'Giant Snowball', 'Arrows', 'Lava Hound', 'Balloon', 'Inferno Dragon']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Royal Recruits', 'Zappies', 'Flying Machine', 'Goblin Cage', 'Royal Hogs', 'Fireball', 'Barbarian Barrel', 'Arrows']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Bats', 'Knight', 'Balloon', 'Little Prince', 'Miner', 'Goblin Cage', 'Rage', 'Arrows']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Royal Giant', 'Skeletons', 'Monk', 'Phoenix', 'Fisherman', 'Fireball', 'Electro Spirit', 'Barbarian Barrel']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Bomber', 'Barbarians', 'Balloon', 'Lava Hound', 'Minions', 'Arrows', 'Giant Snowball', 'Inferno Dragon']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[2, 1]",1
"['Knight', 'Bats', 'Arrows', 'Elixir Collector', 'Giant', 'Guards', 'Minion Horde', 'Three Musketeers']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Knight', 'Bats', 'Goblin Giant', 'Sparky', 'Mini P.E.K.K.A', 'Mother Witch', 'Arrows', 'Rage']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[2, 1]",1
"['Bomber', 'Bats', 'Arrows', 'Giant Snowball', 'Little Prince', 'Giant', 'Dark Prince', 'Graveyard']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[2, 0]",1
"['Barbarians', 'Firecracker', 'Fireball', 'Witch', 'Mega Knight', 'Mother Witch', 'Lumberjack', 'Clone']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Skeletons', 'Wall Breakers', 'Miner', 'The Log', 'Little Prince', 'Tesla', 'Ice Spirit', 'Poison']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[0, 1]",0
"['Archers', 'Knight', 'X-Bow', 'Skeletons', 'Fireball', 'Tesla', 'The Log', 'Ice Spirit']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Firecracker', 'Skeletons', 'Poison', 'Bomb Tower', 'Electro Wizard', 'P.E.K.K.A', 'The Log', 'Hog Rider']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Knight', 'Bomber', 'Minions', 'Rage', 'Tornado', 'Goblin Giant', 'Mini P.E.K.K.A', 'Sparky']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Barbarians', 'Royal Recruits', 'Flying Machine', 'Arrows', 'Goblin Cage', 'Royal Hogs', 'Fireball', 'Mother Witch']","['Archers', 'Bats', 'Little Prince', 'Graveyard', 'Bowler', 'Giant', 'Arrows', 'Giant Snowball']","[0, 2]",0
"['Knight', 'Archers', 'Rage', 'Goblin Giant', 'Sparky', 'Electro Wizard', 'Mini P.E.K.K.A', 'Fireball']","['Archers', 'Bats', 'Little Prince', 'Graveyard', 'Bowler', 'Giant', 'Arrows', 'Giant Snowball']","[3, 1]",1
"['Firecracker', 'Bats', 'Golem', 'Barbarian Barrel', 'Elixir Collector', 'Battle Healer', 'Tornado', 'Electro Dragon']","['Archers', 'Bats', 'Little Prince', 'Graveyard', 'Bowler', 'Giant', 'Arrows', 'Giant Snowball']","[3, 1]",1
"['Royal Recruits', 'Firecracker', 'Goblin Cage', 'Arrows', 'Royal Hogs', 'Zappies', 'Mother Witch', 'Barbarian Barrel']","['Archers', 'Bats', 'Little Prince', 'Graveyard', 'Bowler', 'Giant', 'Arrows', 'Giant Snowball']","[0, 1]",0
"['Knight', 'Firecracker', 'Arrows', 'Little Prince', 'Tornado', 'Electro Spirit', 'Bowler', 'P.E.K.K.A']","['Archers', 'Bats', 'Little Prince', 'Graveyard', 'Bowler', 'Giant', 'Arrows', 'Giant Snowball']","[3, 0]",1
"['Princess', 'Graveyard', 'Minions', 'Ice Golem', 'Clone', 'Giant Skeleton', 'Giant Snowball', 'Skeleton Army']","['Wall Breakers', 'Bomber', 'Poison', 'Ice Spirit', 'Tornado', 'Little Prince', 'Miner', 'Bomb Tower']","[2, 1]",1
"['Poison', 'Wall Breakers', 'Skeleton Barrel', 'Miner', 'Monk', 'Bomb Tower', 'Dart Goblin', 'Arrows']","['Knight', 'Firecracker', 'Hog Rider', 'Earthquake', 'Tesla', 'Ice Spirit', 'Skeletons', 'The Log']","[1, 0]",1
"['Skeletons', 'The Log', 'Hog Rider', 'Musketeer', 'Fireball', 'Cannon', 'Ice Golem', 'Ice Spirit']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[0, 1]",0
"['Skeletons', 'Firecracker', 'Hog Rider', 'Giant Skeleton', 'The Log', 'Bomb Tower', 'Ice Spirit', 'Earthquake']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Hog Rider', 'P.E.K.K.A', 'Electro Wizard', 'Valkyrie', 'Executioner', 'Arrows', 'Tornado', 'Zap']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[3, 0]",1
"['Firecracker', 'Skeletons', 'Hog Rider', 'Ice Spirit', 'Earthquake', 'Mighty Miner', 'The Log', 'Bomb Tower']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Knight', 'Bowler', 'Arrows', 'Firecracker', 'Balloon', 'Mini P.E.K.K.A', 'Electro Wizard', 'Tornado']","['Barbarians', 'Bats', 'Little Prince', 'Sparky', 'Goblin Giant', 'Rage', 'Arrows', 'Goblins']","[1, 0]",1
"['Skeletons', 'Ice Spirit', 'Ice Golem', 'The Log', 'Fireball', 'Hog Rider', 'Cannon', 'Musketeer']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[0, 3]",0
"['Arrows', 'Battle Healer', 'Electro Dragon', 'Elite Barbarians', 'Elixir Golem', 'Monk', 'Night Witch', 'Rage']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[0, 3]",0
"['Giant Skeleton', 'Baby Dragon', 'Bomber', 'Bats', 'Skeleton Dragons', 'Barbarians', 'Executioner', 'Spear Goblins']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[0, 3]",0
"['Ram Rider', 'Royal Recruits', 'Balloon', 'Battle Ram', 'Witch', 'Wizard', 'Poison', 'Zap']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[3, 0]",1
"['Golden Knight', 'Tornado', 'Skeleton Army', 'Hog Rider', 'Electro Wizard', 'Rocket', 'Cannon', 'Princess']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[3, 0]",1
"['Miner', 'Barbarians', 'Baby Dragon', 'Musketeer', 'Rocket', 'Spear Goblins', 'Arrows', 'Electro Wizard']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[3, 0]",1
"['Princess', 'Goblin Barrel', 'Giant', 'Wizard', 'Valkyrie', 'Archers', 'Knight', 'Zap']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[3, 0]",1
"['Royal Giant', 'Ice Wizard', 'Executioner', 'Goblins', 'Fireball', 'Balloon', 'Royal Ghost', 'Mortar']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[3, 0]",1
"['Hog Rider', 'X-Bow', 'Magic Archer', 'Poison', 'Dart Goblin', 'Skeletons', 'Ice Golem', 'Freeze']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[3, 0]",1
"['Mega Knight', 'Dark Prince', 'Balloon', 'P.E.K.K.A', 'The Log', 'Three Musketeers', 'Sparky', 'Rage']","['Princess', 'P.E.K.K.A', 'Musketeer', 'Goblin Gang', 'Night Witch', 'Valkyrie', 'Bomb Tower', 'Firecracker', 'Magic Archer', 'Giant Skeleton', 'Barbarian Hut', 'Flying Machine']","[3, 0]",1
"['Firecracker', 'Electro Wizard', 'Royal Ghost', 'P.E.K.K.A', 'Battle Ram', 'Bandit', 'Zap', 'Fireball']","['Knight', 'Tesla', 'X-Bow', 'Rocket', 'Electro Spirit', 'Ice Wizard', 'Tornado', 'The Log']","[0, 1]",0
"['Knight', 'Hog Rider', 'The Log', 'Skeletons', 'Arrows', 'Mini P.E.K.K.A', 'Fire Spirit', 'Bats']","['Royal Giant', 'The Log', 'Goblins', 'Fireball', 'Fisherman', 'Monk', 'Mother Witch', 'Baby Dragon']","[1, 0]",1
"['Bandit', 'Tesla', 'Barbarian Barrel', 'Minion Horde', 'Goblins', 'Rascals', 'Heal Spirit', 'Skeleton Barrel']","['Miner', 'Fire Spirit', 'Elixir Golem', 'Electro Spirit', 'Electro Dragon', 'Rage', 'Knight', 'Inferno Dragon']","[1, 0]",1
"['Firecracker', 'Royal Ghost', 'Skeleton Army', 'Ice Golem', 'Baby Dragon', 'Flying Machine', 'Sparky', 'Royal Delivery']","['Bats', 'Little Prince', 'Cannon', 'Hog Rider', 'The Log', 'Guards', 'Fireball', 'Knight']","[1, 0]",1
"['Knight', 'Firecracker', 'Hog Rider', 'Earthquake', 'Tesla', 'Electro Spirit', 'Arrows', 'Skeletons']","['Bats', 'Little Prince', 'Cannon', 'Hog Rider', 'The Log', 'Guards', 'Fireball', 'Knight']","[0, 1]",0
"['Knight', 'Barbarian Barrel', 'Dart Goblin', 'Goblin Gang', 'Mini P.E.K.K.A', 'Poison', 'Ram Rider', 'Electro Wizard']","['Bats', 'Little Prince', 'Cannon', 'Hog Rider', 'The Log', 'Guards', 'Fireball', 'Knight']","[1, 0]",1
"['Wall Breakers', 'Little Prince', 'Miner', 'Poison', 'Tesla', 'Skeletons', 'The Log', 'Goblin Barrel']","['Bats', 'Little Prince', 'Cannon', 'Hog Rider', 'The Log', 'Guards', 'Fireball', 'Knight']","[2, 0]",1
"['Skeletons', 'Bats', 'Little Prince', 'Mega Knight', 'Miner', 'Bandit', 'Musketeer', 'Arrows']","['Firecracker', 'Skeletons', 'Hog Rider', 'The Log', 'Ice Spirit', 'Tesla', 'Valkyrie', 'Earthquake']","[1, 0]",1
"['Firecracker', 'Knight', 'The Log', 'Fireball', 'Cannon', 'Phoenix', 'Goblin Gang', 'Battle Ram']","['Electro Giant', 'Sparky', 'Royal Hogs', 'Miner', 'Inferno Tower', 'Electro Spirit', 'Giant Snowball', 'Bandit']","[1, 0]",1
"['Royal Recruits', 'Tesla', 'Goblin Gang', 'Hunter', 'Mini P.E.K.K.A', 'Zap', 'Royal Hogs', 'Giant Snowball']","['Little Prince', 'Poison', 'Fireball', 'Valkyrie', 'Executioner', 'Electro Spirit', 'Royal Delivery', 'Wall Breakers']","[1, 0]",1
"['Magic Archer', 'Dark Prince', 'Ram Rider', 'Firecracker', 'Zap', 'Cannon', 'Fireball', 'Skeletons']","['Wizard', 'Royal Ghost', 'Electro Giant', 'Ice Wizard', 'Tornado', 'Barbarians', 'Earthquake', 'Tombstone']","[1, 0]",1
"['Tesla', 'Goblin Gang', 'Spear Goblins', 'Bowler', 'Elixir Collector', 'Magic Archer', 'Giant Snowball', 'Miner']","['Royal Hogs', 'Earthquake', 'Hunter', 'X-Bow', 'Giant Skeleton', 'Heal Spirit', 'Ice Golem', 'Wall Breakers']","[1, 0]",1
"['Knight', 'Firecracker', 'Skeleton Barrel', 'Inferno Tower', 'Goblin Barrel', 'Skeleton Army', 'Dart Goblin', 'The Log']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Bomber', 'Royal Giant', 'Mother Witch', 'Arrows', 'Giant Skeleton', 'Rage', 'Fisherman', 'Little Prince']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[0, 3]",0
"['Knight', 'Tesla', 'X-Bow', 'Fireball', 'Electro Spirit', 'Ice Wizard', 'Tornado', 'The Log']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[0, 1]",0
"['Firecracker', 'Mortar', 'Mega Knight', 'Skeleton Barrel', 'Mini P.E.K.K.A', 'Lumberjack', 'Electro Wizard', 'Arrows']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Knight', 'Skeletons', 'Electro Spirit', 'Miner', 'Little Prince', 'The Log', 'Poison', 'Tesla']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Knight', 'Goblin Gang', 'Ice Spirit', 'Rocket', 'Inferno Tower', 'Goblin Barrel', 'The Log', 'Princess']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Knight', 'Firecracker', 'Goblins', 'Ice Spirit', 'Hog Rider', 'The Log', 'Bomb Tower', 'Earthquake']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Skeletons', 'Wall Breakers', 'Poison', 'Miner', 'Ice Spirit', 'Tesla', 'The Log', 'Little Prince']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[0, 1]",0
"['Archers', 'Knight', 'Tesla', 'Elixir Collector', 'X-Bow', 'Ice Spirit', 'Goblins', 'The Log']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Mortar', 'Skeletons', 'Little Prince', 'Poison', 'Minions', 'Guards', 'Miner', 'The Log']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Firecracker', 'Barbarians', 'Bats', 'Wall Breakers', 'Skeleton Barrel', 'Bomb Tower', 'Arrows', 'Mega Knight']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Firecracker', 'Bats', 'Mini P.E.K.K.A', 'Fireball', 'Goblin Giant', 'Fisherman', 'Rage', 'Arrows']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[0, 1]",0
"['Knight', 'Ice Spirit', 'The Log', 'Rocket', 'Goblin Barrel', 'Inferno Tower', 'Princess', 'Goblin Gang']","['Knight', 'Firecracker', 'Skeletons', 'Earthquake', 'Tesla', 'The Log', 'Ice Spirit', 'Hog Rider']","[1, 0]",1
"['Prince', 'Baby Dragon', 'Musketeer', 'Archers', 'Mega Minion', 'Bomb Tower', 'Cannon', 'Inferno Tower']","['Skeleton Army', 'Archers', 'Goblin Barrel', 'Princess', 'Ice Spirit', 'Knight', 'Mega Knight', 'Goblin Gang', 'Golden Knight', 'Mighty Miner', 'Barbarian Barrel', 'Skeleton King']","[0, 3]",0
"['Bomber', 'Barbarians', 'Hunter', 'Valkyrie', 'Zap', 'Goblin Hut', 'Spear Goblins', 'Battle Ram']","['Skeleton Army', 'Archers', 'Goblin Barrel', 'Princess', 'Ice Spirit', 'Knight', 'Mega Knight', 'Goblin Gang', 'Golden Knight', 'Mighty Miner', 'Barbarian Barrel', 'Skeleton King']","[3, 0]",1
"['Rocket', 'P.E.K.K.A', 'Wizard', 'Arrows', 'Fireball', 'Royal Giant', 'Three Musketeers', 'Skeleton Army']","['Skeleton Army', 'Archers', 'Goblin Barrel', 'Princess', 'Ice Spirit', 'Knight', 'Mega Knight', 'Goblin Gang', 'Golden Knight', 'Mighty Miner', 'Barbarian Barrel', 'Skeleton King']","[0, 3]",0
"['Night Witch', 'Giant', 'Executioner', 'Goblin Gang', 'P.E.K.K.A', 'Zap', 'Poison', 'Wall Breakers']","['Skeleton Army', 'Archers', 'Goblin Barrel', 'Princess', 'Ice Spirit', 'Knight', 'Mega Knight', 'Goblin Gang', 'Golden Knight', 'Mighty Miner', 'Barbarian Barrel', 'Skeleton King']","[3, 0]",1
"['Electro Giant', 'P.E.K.K.A', 'Elite Barbarians', 'Sparky', 'Arrows', 'Barbarians', 'Minions', 'Minion Horde']","['Skeleton Army', 'Archers', 'Goblin Barrel', 'Princess', 'Ice Spirit', 'Knight', 'Mega Knight', 'Goblin Gang', 'Golden Knight', 'Mighty Miner', 'Barbarian Barrel', 'Skeleton King']","[0, 3]",0
"['Knight', 'Bomber', 'Goblin Giant', 'Mother Witch', 'Little Prince', 'Lightning', 'Arrows', 'Fisherman']","['Knight', 'Bats', 'Balloon', 'Miner', 'Little Prince', 'Goblin Cage', 'Arrows', 'Rage']","[3, 1]",1
"['Skeletons', 'Magic Archer', 'Miner', 'Wall Breakers', 'Knight', 'Bomb Tower', 'The Log', 'Tornado']","['Knight', 'Bats', 'Balloon', 'Miner', 'Little Prince', 'Goblin Cage', 'Arrows', 'Rage']","[2, 1]",1
"['Knight', 'Tesla', 'Electro Giant', 'Fireball', 'Prince', 'Tornado', 'Little Prince', 'Dark Prince']","['Mortar', 'Archers', 'Bats', 'Knight', 'Ice Spirit', 'Tornado', 'Lightning', 'The Log']","[1, 0]",1
"['Royal Giant', 'Firecracker', 'Fireball', 'Monk', 'Fisherman', 'Hunter', 'Goblins', 'Zap']","['Knight', 'Bats', 'Balloon', 'Miner', 'Little Prince', 'Goblin Cage', 'Arrows', 'Rage']","[1, 0]",1
"['Royal Recruits', 'Fireball', 'Goblin Drill', 'Musketeer', 'Barbarian Barrel', 'Cannon', 'Knight', 'Royal Delivery']","['Knight', 'Bats', 'Balloon', 'Miner', 'Little Prince', 'Goblin Cage', 'Arrows', 'Rage']","[1, 0]",1
